,word,rankt,ranko
1345,correr,1345,1313
1346,irá,1346,1211
1347,dieron,1347,1086
1348,salga,1348,1187
1349,déjalo,1349,1184
1350,escuché,1350,2021
1351,interior,1351,1691
1352,tiempos,1352,1432
1353,soldados,1353,1241
1354,juez,1354,1170
1355,haberlo,1355,1895
1356,animales,1356,1220
1357,piel,1357,1550
1358,sarah,1358,1674
1359,diferentes,1359,1697
1360,estilo,1360,1355
1361,justicia,1361,1330
1362,intenta,1362,1609
1363,preparado,1363,1641
1364,danny,1364,1430
1365,toca,1365,1020
1366,soldado,1366,1365
1367,tuviera,1367,1457
1368,fe,1368,1255
1369,definitivamente,1369,1939
1370,nuevos,1370,1317
1371,red,1371,1376
1372,larga,1372,1586
1373,dando,1373,1361
1374,nombres,1374,1341
1375,rico,1375,977
1376,papi,1376,1065
1377,teniendo,1377,2357
1378,banda,1378,1764
1379,quiénes,1379,1177
1380,perdona,1380,1270
1381,dejo,1381,1122
1382,defensa,1382,1519
1383,verano,1383,1493
1384,cálmate,1384,1123
1385,recordar,1385,1730
1386,volar,1386,1223
1387,ama,1387,1741
1388,intentar,1388,1896
1389,llaves,1389,1168
1390,acabar,1390,1269
1391,aquel,1391,1224
1392,tarjeta,1392,1371
1393,propósito,1393,1491
1394,damas,1394,1342
1395,estuviste,1395,1477
1396,estén,1396,1496
1397,ésa,1397,1015
1398,refiero,1398,1733
1399,puente,1399,1210
1400,piernas,1400,1245
1401,deberían,1401,1701
1402,héroe,1402,1501
1403,habéis,1403,1308
1404,habías,1404,1563
1405,fuimos,1405,1525
1406,pelear,1406,1420
1407,obviamente,1407,2243
1408,memoria,1408,1657
1409,mírame,1409,1163
1410,planes,1410,1524
1411,operación,1411,1199
1412,vengan,1412,1084
1413,señores,1413,952
1414,terminó,1414,1544
1415,calor,1415,1175
1416,trampa,1416,1472
1417,interesa,1417,1093
1418,laboratorio,1418,2039
1419,usando,1419,2278
1420,llena,1420,1475
1421,brillante,1421,1747
1422,hacerme,1422,1584
1423,johnny,1423,1599
1424,trago,1424,1095
1425,camión,1425,1124
1426,depende,1426,1388
1427,puertas,1427,1437
1428,confianza,1428,1594
1429,muere,1429,1421
1430,jane,1430,3876
1431,visita,1431,1453
1432,cuántas,1432,1498
1433,presión,1433,1687
1434,jóvenes,1434,1669
1435,parecen,1435,1411
1436,movimiento,1436,1348
1437,pedido,1437,1633
1438,ray,1438,1800
1439,flores,1439,1484
1440,repente,1440,1762
1441,pareja,1441,1592
1442,mando,1442,1244
1443,inglés,1443,785
1444,refieres,1444,1928
1445,mismos,1445,1874
1446,perros,1446,1256
1447,inocente,1447,1632
1448,podrá,1448,1569
1449,dejas,1449,1265
1450,parís,1450,1310
1451,tomado,1451,1718
1452,llevaré,1452,1554
1453,verde,1453,1022
1454,traído,1454,1605
1455,suya,1455,1535
1456,bienvenida,1456,1757
1457,elección,1457,2173
1458,absolutamente,1458,1887
1459,will,1459,2888
1460,reloj,1460,1120
1461,policías,1461,1037
1462,come,1462,1417
1463,inmediatamente,1463,1509
1464,estan,1464,1281
1465,noticia,1465,1404
1466,pantalones,1466,1629
1467,ridículo,1467,1624
1468,espíritu,1468,1615
1469,asuntos,1469,1703
1470,volverá,1470,1593
1471,oigan,1471,1441
1472,subir,1472,1360
1473,ganado,1473,1050
1474,tommy,1474,2330
1475,dientes,1475,1635
1476,estáis,1476,1919
1477,estupendo,1477,1331
1478,tomando,1478,1637
1479,resulta,1479,1998
1480,tranquila,1480,942
1481,emergencia,1481,1548
1482,cuentas,1482,1353
1483,velocidad,1483,1643
1484,viejos,1484,1505
1485,conversación,1485,1960
1486,vacaciones,1486,1482
1487,llegamos,1487,1295
1488,pasará,1488,1499
1489,billy,1489,1246
1490,herido,1490,1567
1491,copa,1491,1338
1492,pesar,1492,1725
1493,ibas,1493,1391
1494,motivo,1494,1936
1495,muestra,1495,1931
1496,unidad,1496,1473
1497,responsable,1497,1844
1498,llame,1498,1326
1499,hielo,1499,1455
1500,quedarse,1500,1534
1501,sentimientos,1501,2108
1502,espada,1502,3093
1503,preguntar,1503,1783
1504,oiga,1504,967
1505,solamente,1505,1577
1506,cansado,1506,1541
1507,prefiero,1507,1340
1508,absoluto,1508,2004
1509,caballero,1509,1522
1510,encantaría,1510,1761
1511,tuviste,1511,1667
1512,santa,1512,1091
1513,vendrá,1513,1531
1514,cayó,1514,1434
1515,embarazada,1515,1858
1516,salido,1516,1470
1517,luchar,1517,1759
1518,brazos,1518,1551
1519,partir,1519,1587
1520,riesgo,1520,1712
1521,caer,1521,1462
1522,testigo,1522,1925
1523,victoria,1523,1986
1524,olvidado,1524,1816
1525,enorme,1525,1568
1526,fuerzas,1526,1478
1527,debí,1527,1842
1528,steve,1528,2971
1529,encontraron,1529,1659
1530,ruido,1530,1212
1531,malas,1531,1530
1532,árbol,1532,1354
1533,clientes,1533,1572
1534,coño,1534,894
1535,hagamos,1535,1689
1536,richard,1536,1799
1537,gato,1537,1346
1538,perdió,1538,1631
1539,pared,1539,1312
1540,arreglar,1540,1588
1541,especialmente,1541,1972
1542,papa,1542,1398
1543,turno,1543,1708
1544,saliendo,1544,1752
1545,datos,1545,1991
1546,bajar,1546,1456
1547,asiento,1547,1654
1548,alguno,1548,1680
1549,hubiese,1549,1854
1550,casado,1550,1515
1551,beso,1551,1336
1552,estrellas,1552,1758
1553,caminar,1553,1502
1554,walter,1554,2058
1555,taxi,1555,1070
1556,sirve,1556,1247
1557,sube,1557,1190
1558,preocupado,1558,2316
1559,prensa,1559,1479
1560,restaurante,1560,1494
1561,posibilidad,1561,2036
1562,pan,1562,1514
1563,príncipe,1563,2990
1564,millón,1564,1273
1565,corriendo,1565,1546
1566,tiro,1566,1150
1567,escrito,1567,1780
1568,escuche,1568,1561
1569,cine,1569,1304
1570,vos,1570,433
1571,estudio,1571,2022
1572,oeste,1572,1443
1573,mark,1573,2618
1574,tanta,1574,1415
1575,naturaleza,1575,1732
1576,dra,1576,2751
1577,pequeños,1577,1743
1578,proyecto,1578,1702
1579,averiguar,1579,2363
1580,regresa,1580,1367
1581,yendo,1581,1903
1582,quienes,1582,1877
1583,cabo,1583,1618
1584,lucha,1584,1720
1585,encantado,1585,1621
1586,pedí,1586,1766
1587,dejaste,1587,1571
1588,quedarte,1588,1897
1589,déjeme,1589,1357
1590,princesa,1590,2509
1591,locos,1591,1427
1592,vayamos,1592,1663
1593,quedó,1593,1476
1594,monstruo,1594,2145
1595,imagen,1595,1610
1596,vender,1596,1438
1597,pierna,1597,1518
1598,proteger,1598,2052
1599,silla,1599,1675
1600,gay,1600,2109
1601,haberte,1601,2246
1602,carga,1602,1636
1603,desastre,1603,1711
1604,vuestra,1604,1993
1605,ahi,1605,1293
1606,sospechoso,1606,1969
1607,bebe,1607,1846
1608,jake,1608,882
1609,robert,1609,1487
1610,área,1610,1905
1611,puto,1611,1386
1612,humana,1612,1811
1613,pasada,1613,1956
1614,leche,1614,1381
1615,magia,1615,2938
1616,hable,1616,1337
1617,bala,1617,1344
1618,empresa,1618,1679
1619,olvídalo,1619,1382
1620,solos,1620,1581
1621,estarán,1621,1834
1622,bobby,1622,1512
1623,contrario,1623,1946
1624,querer,1624,1677
1625,oscuro,1625,2262
1626,dama,1626,2155
1627,tengan,1627,1409
1628,enfermedad,1628,2103
1629,menudo,1629,1900
1630,cuchillo,1630,1786
1631,televisión,1631,1447
1632,oscuridad,1632,2439
1633,vuestro,1633,1945
1634,sentado,1634,1830
1635,decidido,1635,1932
1636,vengo,1636,1140
1637,cabello,1637,2306
1638,total,1638,1467
1639,acceso,1639,2153
1640,nervioso,1640,1397
1641,momentos,1641,1872
1642,viento,1642,1529
1643,sentí,1643,1893
1644,charles,1644,1480
1645,desea,1645,1706
1646,sonido,1646,1538
1647,felices,1647,2170
1648,playa,1648,1454
1649,huellas,1649,1839
1650,apoyo,1650,1773
1651,nariz,1651,1555
1652,familiar,1652,2009
1653,rayos,1653,1516
1654,puse,1654,1614
1655,lugares,1655,1695
1656,podrás,1656,1709
1657,seguramente,1657,1836
1658,necesitar,1658,2183
1659,evidencia,1659,2218
1660,ideas,1660,1882
1661,permite,1661,1724
1662,despacio,1662,1429
1663,líder,1663,2033
1664,tonterías,1664,1385
1665,historias,1665,2220
1666,películas,1666,1576
1667,bienvenidos,1667,1653
1668,chris,1668,1681
1669,verdadera,1669,1973
1670,distancia,1670,1727
1671,política,1671,1532
1672,conocerte,1672,2238
1673,acabas,1673,1987
1674,eddie,1674,1378
1675,nacional,1675,1301
1676,ángeles,1676,1358
1677,envió,1677,2298
1678,llorar,1678,1838
1679,orgulloso,1679,1881
1680,señoría,1680,2728
1681,robo,1681,1436
1682,to,1682,1508
1683,matarme,1683,1781
1684,nuevas,1684,1754
1685,detalles,1685,1876
1686,suficientemente,1686,2712
1687,puntos,1687,1808
1688,secretos,1688,2078
1689,perfecta,1689,2161
1690,levántate,1690,1261
1691,sepas,1691,1904
1692,diste,1692,1676
1693,and,1693,1656
1694,aquellos,1694,2063
1695,verá,1695,1537
1696,agradezco,1696,1694
1697,dejarlo,1697,1745
1698,estúpida,1698,2002
1699,quede,1699,1644
1700,autobús,1700,1734
1701,central,1701,1626
1702,américa,1702,1375
1703,trajo,1703,1746
1704,extraña,1704,1992
1705,ayude,1705,1814
1706,animal,1706,1540
1707,pon,1707,1359
1708,amenaza,1708,1957
1709,dedos,1709,1715
1710,demonio,1710,1845
1711,universo,1711,2764
1712,seguros,1712,1673
1713,casas,1713,1585
1714,gana,1714,1384
1715,colegio,1715,1776
1716,supe,1716,1884
1717,mata,1717,1465
1718,pocos,1718,1994
1719,abierto,1719,1788
1720,lleve,1720,1707
1721,ponte,1721,1259
1722,piedra,1722,1894
1723,preocupe,1723,1275
1724,llamadas,1724,2508
1725,cantidad,1725,1963
1726,roto,1726,1921
1727,hechos,1727,1863
1728,directo,1728,1908
1729,siguen,1729,1638
1730,aceptar,1730,2051
1731,oferta,1731,2100
1732,ex,1732,1606
1733,obtener,1733,2577
1734,huevos,1734,1574
1735,debió,1735,2248
1736,um,1736,4982
1737,gustaba,1737,1871
1738,robar,1738,1668
1739,hablé,1739,1966
1740,parque,1740,1611
1741,caballos,1741,1145
1742,botella,1742,1650
1743,oyes,1743,1215
1744,uso,1744,1959
1745,herida,1745,2016
1746,belleza,1746,1591
1747,washington,1747,1283
1748,descanso,1748,2032
1749,serie,1749,2095
1750,siga,1750,1400
1751,borracho,1751,1401
1752,digamos,1752,1647
1753,dé,1753,1433
1754,viviendo,1754,1982
1755,podremos,1755,2020
1756,hubieras,1756,1937
1757,mami,1757,1795
1758,época,1758,1742
1759,inglaterra,1759,1890
1760,vergüenza,1760,1737
1761,éramos,1761,1953
1762,termina,1762,1738
1763,acuerdas,1763,1372
1764,presente,1764,1620
1765,roma,1765,2272
1766,llegué,1766,1785
1767,peso,1767,1623
1768,llámame,1768,1827
1769,coger,1769,2041
1770,aquella,1770,1627
1771,dará,1771,1670
1772,perdone,1772,1660
1773,cerdo,1773,1562
1774,viernes,1774,1852
1775,víctimas,1775,2545
1776,mercado,1776,1787
1777,llevan,1777,1390
1778,enferma,1778,2118
1779,contrato,1779,1639
1780,ministro,1780,1995
1781,preciosa,1781,1446
1782,conocía,1782,1803
1783,lástima,1783,1564
1784,harán,1784,1924
1785,paga,1785,1201
1786,llevaba,1786,1664
1787,inmediato,1787,2312
1788,créeme,1788,2106
1789,clases,1789,2086
1790,confía,1790,2229
1791,limpio,1791,1488
1792,calles,1792,1407
1793,colega,1793,2686
1794,tomé,1794,2102
1795,cantar,1795,1696
1796,ryan,1796,6566
1797,hiciera,1797,2096
1798,date,1798,1612
1799,encontraste,1799,2202
1800,recibir,1800,2019
1801,cerrar,1801,1774
1802,paseo,1802,1815
1803,agentes,1803,1604
1804,creerlo,1804,1705
1805,habló,1805,1866
1806,marca,1806,1753
1807,mataron,1807,1254
1808,privado,1808,1861
1809,grave,1809,1686
1810,echar,1810,1850
1811,dejen,1811,1721
1812,sois,1812,1840
1813,cuidar,1813,2203
1814,bastardo,1814,2500
1815,recibido,1815,2072
1816,disparar,1816,1377
1817,negra,1817,1779
1818,fantasma,1818,2431
1819,directamente,1819,2088
1820,desaparecido,1820,2816
1821,humor,1821,2035
1822,juegos,1822,2235
1823,daniel,1823,2670
1824,bella,1824,1794
1825,profesional,1825,1630
1826,cabrón,1826,798
1827,show,1827,1672
1828,intención,1828,2260
1829,militar,1829,1364
1830,maría,1830,682
1831,cambia,1831,1885
1832,imagino,1832,1901
1833,mataste,1833,1886
1834,espectáculo,1834,2190
1835,varios,1835,1582
1836,mintiendo,1836,2295
1837,rachel,1837,5110
1838,maté,1838,1851
1839,recuerdos,1839,2408
1840,conducir,1840,1947
1841,escuchado,1841,2485
1842,diario,1842,1875
1843,francia,1843,1648
1844,comenzar,1844,2426
1845,martin,1845,2012
1846,casos,1846,2264
1847,anna,1847,1865
1848,video,1848,1806
1849,ponga,1849,1545
1850,fuente,1850,1598
1851,sombrero,1851,1616
1852,escuchando,1852,2029
1853,cinta,1853,1975
1854,sociedad,1854,1848
1855,llamé,1855,2077
1856,cuesta,1856,1481
1857,actuar,1857,2133
1858,roja,1858,2193
1859,abierta,1859,1996
1860,dueño,1860,1527
1861,podré,1861,2168
1862,mirada,1862,2303
1863,b,1863,1729
1864,dígame,1864,1428
1865,nosotras,1865,2706
1866,clark,1866,4186
1867,últimamente,1867,2346
1868,lord,1868,7015
1869,cuento,1869,1347
1870,amas,1870,2378
1871,costa,1871,1523
1872,cien,1872,1798
1873,malditos,1873,1426
1874,lados,1874,1580
1875,merece,1875,2094
1876,dura,1876,1750
1877,malos,1877,1583
1878,dormido,1878,1829
1879,querría,1879,2496
1880,kevin,1880,1716
1881,ángel,1881,1460
1882,búsqueda,1882,2553
1883,pago,1883,1449
1884,responsabilidad,1884,2167
1885,entró,1885,2043
1886,números,1886,2018
1887,tantos,1887,1856
1888,gordo,1888,1556
1889,hayan,1889,2046
1890,voluntad,1890,1988
1891,enamorado,1891,1789
1892,jodido,1892,1172
1893,pastel,1893,2230
1894,sentía,1894,2399
1895,medicina,1895,2083
1896,desapareció,1896,2404
1897,dedo,1897,1649
1898,huele,1898,1821
1899,pasé,1899,2040
1900,teoría,1900,2594
1901,menor,1901,1978
1902,tardes,1902,1352
1903,asesinado,1903,2598
1904,cerrado,1904,1767
1905,perdiendo,1905,2244
1906,amy,1906,4724
1907,dioses,1907,4993
1908,inspector,1908,2427
1909,detener,1909,2350
1910,tantas,1910,1751
1911,montaña,1911,1958
1912,efecto,1912,2358
1913,llamando,1913,1823
1914,débil,1914,2505
1915,escuchen,1915,1666
1916,valiente,1916,2184
1917,gratis,1917,1909
1918,contento,1918,1907
1919,propiedad,1919,1944
1920,china,1920,2282
1921,habido,1921,2001
1922,comenzó,1922,2437
1923,jardín,1923,1847
1924,kilómetros,1924,1869
1925,romper,1925,2393
1926,kate,1926,3366
1927,natural,1927,1843
1928,necesidad,1928,2487
1929,resultado,1929,2212
1930,llevará,1930,2061
1931,llevado,1931,2275
1932,tenéis,1932,1955
1933,computadora,1933,2348
1934,perfectamente,1934,1888
1935,scott,1935,2779
1936,disculpas,1936,2112
1937,razones,1937,2279
1938,local,1938,1805
1939,fiscal,1939,1941
1940,jerry,1940,2113
1941,aeropuerto,1941,1141
1942,harías,1942,2034
1943,polvo,1943,1942
1944,lengua,1944,1596
1945,andy,1945,1684
1946,genio,1946,2147
1947,sobrevivir,1947,2130
1948,enemigos,1948,2293
1949,fueras,1949,2364
1950,varias,1950,2023
1951,compañeros,1951,1699
1952,techo,1952,1824
1953,quiso,1953,1889
1954,agujero,1954,2573
1955,cuerpos,1955,2185
1956,relaciones,1956,2182
1957,muévete,1957,1597
1958,gustó,1958,1471
1959,jurado,1959,2176
1960,tv,1960,1622
1961,leo,1961,1601
1962,puedan,1962,2313
1963,descansar,1963,2025
1964,claire,1964,2750
1965,thomas,1965,2518
1966,elegir,1966,2233
1967,tambien,1967,1916
1968,funcionar,1968,2565
1969,enviar,1969,2684
1970,deber,1970,2116
1971,acto,1971,1933
1972,recuperar,1972,2390
1973,quedo,1973,1553
1974,mio,1974,2126
1975,alcalde,1975,1812
1976,negros,1976,1504
1977,creemos,1977,2139
1978,olvidé,1978,2181
1979,destruir,1979,2432
1980,pollo,1980,1923
1981,bote,1981,1634
1982,manejar,1982,1831
1983,comienzo,1983,2258
1984,interés,1984,2127
1985,hables,1985,1613
1986,pudiste,1986,2498
1987,profundo,1987,2458
1988,william,1988,2933
1989,venganza,1989,2223
1990,correo,1990,2951
1991,dave,1991,1589
1992,explicar,1992,1997
1993,mapa,1993,1380
1994,pérdida,1994,3121
1995,campamento,1995,2558
1996,brian,1996,1777
1997,muevas,1997,1459
1998,sabido,1998,2402
1999,llamaba,1999,1868
2000,vuelvas,2000,1898
2001,impresionante,2001,2424
2002,idiotas,2002,1873
2003,pedazo,2003,1628
2004,dia,2004,1906
2005,conocemos,2005,2000
2006,tormenta,2006,2359
2007,niñas,2007,2187
2008,pecho,2008,2008
2009,primo,2009,1602
2010,protección,2010,2092
2011,toque,2011,1833
2012,desayuno,2012,2045
2013,resolver,2013,2554
2014,muévanse,2014,1416
2015,intentarlo,2015,2328
2016,entero,2016,1804
2017,m,2017,1297
2018,toques,2018,1575
2019,normalmente,2019,2984
2020,limpiar,2020,2138
2021,sexual,2021,2959
2022,almuerzo,2022,2549
2023,ocurrido,2023,1979
2024,mr,2024,2664
2025,bordo,2025,2464
2026,conseguido,2026,2452
2027,carretera,2027,2152
2028,intenté,2028,2502
2029,tendrán,2029,2201
2030,metido,2030,1526
2031,asustado,2031,2429
2032,sexy,2032,2266
2033,relájate,2033,2007
2034,dispuesto,2034,2091
2035,encuentras,2035,2137
2036,tonta,2036,2249
2037,gas,2037,1985
2038,crear,2038,2521
2039,pete,2039,2785
2040,tomas,2040,2017
2041,disparo,2041,1603
2042,adn,2042,2844
2043,proceso,2043,2259
2044,aspecto,2044,2239
2045,sheriff,2045,1160
2046,ladrón,2046,2174
2047,miembro,2047,2759
2048,viniste,2048,2131
2049,piensan,2049,2089
2050,iban,2050,1879
2051,pertenece,2051,2166
2052,gloria,2052,1570
2053,poniendo,2053,2253
2054,piloto,2054,1999
2055,saca,2055,1608
2056,intentado,2056,2840
2057,teatro,2057,2069
2058,muriendo,2058,2467
2059,gracia,2059,1801
2060,in,2060,2114
2061,sujeto,2061,2148
2062,tenia,2062,1645
2063,criminal,2063,1891
2064,comienza,2064,2209
2065,fuese,2065,3012
2066,salgan,2066,1690
2067,continuar,2067,2158
2068,vieron,2068,1961
2069,periódico,2069,1770
2070,ted,2070,4355
2071,esquina,2071,1719
2072,antiguo,2072,2586
2073,inútil,2073,2143
2074,premio,2074,2255
2075,irás,2075,2057
2076,truco,2076,2269
2077,descubrir,2077,3200
2078,eric,2078,3259
2079,tercera,2079,2281
2080,grandioso,2080,2242
2081,camioneta,2081,1841
2082,inteligencia,2082,1980
2083,volviendo,2083,2450
2084,olvides,2084,1796
2085,contó,2085,2297
2086,quedado,2086,1860
2087,resultados,2087,2717
2088,cadáver,2088,2397
2089,haberme,2089,2562
2090,extra,2090,2685
2091,tamaño,2091,2632
2092,llevamos,2092,1722
2093,talento,2093,2186
2094,cáncer,2094,2561
2095,discutir,2095,2415
2096,mueve,2096,1728
2097,sir,2097,3137
2098,ciencia,2098,2179
2099,mentiras,2099,2207
2100,doc,2100,1862
2101,durmiendo,2101,2361
2102,kim,2102,7841
2103,reino,2103,3499
2104,cientos,2104,2414
2105,jason,2105,1713
2106,derechos,2106,1835
2107,tecnología,2107,2813
2108,felicidad,2108,2345
2109,hablemos,2109,1837
2110,pareció,2110,1853
2111,querían,2111,2031
2112,olvidar,2112,2062
2113,papeles,2113,1492
2114,cámaras,2114,2044
2115,declaración,2115,1825
2116,comprendo,2116,1810
2117,continúa,2117,1790
2118,guapo,2118,1938
2119,seguimos,2119,1920
2120,cura,2120,1658
2121,rostro,2121,2325
2122,adam,2122,4292
2123,americano,2123,1422
2124,internet,2124,2879
2125,dudo,2125,2479
2126,primeros,2126,2037
2127,quieto,2127,1414
2128,maravillosa,2128,2236
2129,pide,2129,1849
2130,robado,2130,2276
2131,oficiales,2131,1857
2132,deprisa,2132,1943
2133,pones,2133,1714
2134,importantes,2134,2215
2135,larry,2135,2024
2136,vimos,2136,2387
2137,enviado,2137,2896
2138,conexión,2138,2689
2139,mataré,2139,1775
2140,tengamos,2140,2730
2141,matt,2141,3506
2142,archivos,2142,2930
2143,miembros,2143,2637
2144,termine,2144,2252
2145,camisa,2145,1771
2146,preguntaba,2146,2572
2147,escenario,2147,3426
2148,domingo,2148,1692
2149,tomaré,2149,2386
2150,mama,2150,2080
2151,siéntese,2151,1755
2152,íbamos,2152,2110
2153,enfermera,2153,3035
2154,carl,2154,2544
2155,olor,2155,2213
2156,cansada,2156,2217
2157,claramente,2157,2842
2158,doctora,2158,2809
2159,invitado,2159,2527
2160,emily,2160,3169
2161,propios,2161,2430
2162,recién,2162,1971
2163,tercer,2163,2199
2164,visión,2164,2767
2165,tomo,2165,1929
2166,escribió,2166,2331
2167,queso,2167,1912
2168,lluvia,2168,2245
2169,alan,2169,2507
2170,alcohol,2170,2622
2171,examen,2171,3008
2172,nieve,2172,2315
2173,lago,2173,3283
2174,matarlo,2174,1736
2175,firma,2175,2271
2176,acciones,2176,3204
2177,complicado,2177,2356
2178,pongo,2178,1507
2179,cae,2179,1859
2180,droga,2180,1466
2181,veía,2181,2060
2182,francés,2182,1533
2183,conocen,2183,1809
