,word,rankt,ranko
1320,tee,1320,1006
1321,jimmy,1321,2903
1322,sheriff,1322,3135
1323,billy,1323,2816
1324,fotos,1324,1470
1325,hals,1325,1308
1326,entweder,1326,1783
1327,kümmere,1327,1992
1328,möglichkeit,1328,1725
1329,zeichen,1329,1569
1330,wohnen,1330,1021
1331,nick,1331,2203
1332,frag,1332,1185
1333,verspreche,1333,2038
1334,indem,1334,2312
1335,bord,1335,1526
1336,verstecken,1336,1557
1337,vergangenheit,1337,2061
1338,stimmt's,1338,1860
1339,vergnügen,1339,1381
1340,passen,1340,1206
1341,zweite,1341,1502
1342,miteinander,1342,1482
1343,lhre,1343,947
1344,tony,1344,3073
1345,nervös,1345,1661
1346,haltet,1346,1600
1347,schützen,1347,1965
1348,stöhnt,1348,834
1349,amerika,1349,990
1350,verstand,1350,1699
1351,o,1351,922
1352,bekomme,1352,1785
1353,jesus,1353,1879
1354,überrascht,1354,1889
1355,lord,1355,1567
1356,ma'am,1356,3304
1357,gesetz,1357,2125
1358,erhalten,1358,1751
1359,besuchen,1359,1199
1360,gebäude,1360,1999
1361,worauf,1361,1596
1362,teilen,1362,1868
1363,verdammten,1363,2080
1364,insel,1364,1702
1365,gelassen,1365,1660
1366,jawohl,1366,635
1367,rat,1367,1771
1368,soweit,1368,1718
1369,übrig,1369,1635
1370,schönes,1370,973
1371,allerdings,1371,1432
1372,glas,1372,1039
1373,besorgt,1373,2101
1374,falsche,1374,1522
1375,küche,1375,1236
1376,wüsste,1376,1437
1377,schritt,1377,1670
1378,niemandem,1378,1622
1379,london,1379,1072
1380,ganzes,1380,1594
1381,lag,1381,1293
1382,schwein,1382,1069
1383,situation,1383,1492
1384,neun,1384,1489
1385,pro,1385,1638
1386,charles,1386,1842
1387,statt,1387,1373
1388,mussten,1388,1505
1389,danny,1389,3190
1390,nimmst,1390,1391
1391,aufgabe,1391,1387
1392,sarah,1392,1869
1393,detective,1393,9154
1394,herein,1394,1018
1395,brauch,1395,900
1396,messer,1396,1561
1397,angefangen,1397,1900
1398,gibst,1398,1598
1399,kamera,1399,1466
1400,wald,1400,940
1401,glückwunsch,1401,1642
1402,la,1402,814
1403,gefahren,1403,1213
1404,fühlst,1404,2465
1405,erschossen,1405,1129
1406,sergeant,1406,1458
1407,nehmt,1407,1317
1408,feiern,1408,1271
1409,richter,1409,1609
1410,falschen,1410,1694
1411,zerstören,1411,2284
1412,ungefähr,1412,1749
1413,monster,1413,3074
1414,gegend,1414,1707
1415,werfen,1415,1679
1416,gemeinsam,1416,1487
1417,johnny,1417,1825
1418,erkennen,1418,1613
1419,nahe,1419,1813
1420,band,1420,1542
1421,schuhe,1421,1223
1422,guck,1422,667
1423,drinnen,1423,1750
1424,gegessen,1424,1419
1425,gebeten,1425,1914
1426,erster,1426,1392
1427,melden,1427,1233
1428,herausfinden,1428,3016
1429,vorne,1429,1001
1430,eurer,1430,1393
1431,mark,1431,832
1432,lieutenant,1432,1601
1433,verantwortlich,1433,1954
1434,übel,1434,1740
1435,leisten,1435,1376
1436,hälfte,1436,1928
1437,respekt,1437,1811
1438,beginnen,1438,1820
1439,spur,1439,1572
1440,schlampe,1440,2546
1441,übernehmen,1441,1606
1442,wohnt,1442,1175
1443,stopp,1443,1156
1444,hängt,1444,1338
1445,dachten,1445,1939
1446,furchtbar,1446,1452
1447,aussieht,1447,1721
1448,kleid,1448,1380
1449,zuvor,1449,2207
1450,lief,1450,2015
1451,geholfen,1451,1719
1452,fernsehen,1452,1588
1453,drehen,1453,1438
1454,schöner,1454,920
1455,freude,1455,1031
1456,ring,1456,1871
1457,helfe,1457,1565
1458,feind,1458,1153
1459,ball,1459,1436
1460,mission,1460,2099
1461,händen,1461,1711
1462,richard,1462,1730
1463,schließen,1463,1499
1464,beine,1464,1232
1465,mitnehmen,1465,1250
1466,verzeihen,1466,1136
1467,adresse,1467,1480
1468,abendessen,1468,2551
1469,unsinn,1469,1105
1470,kannte,1470,1724
1471,m,1471,749
1472,erinnert,1472,2002
1473,untertitel,1473,1748
1474,position,1474,1790
1475,davor,1475,2094
1476,seines,1476,1581
1477,bewegt,1477,1760
1478,bedeuten,1478,2001
1479,bullen,1479,2042
1480,freue,1480,1176
1481,drink,1481,2135
1482,stehe,1482,1877
1483,lee,1483,3535
1484,entschieden,1484,1926
1485,versteht,1485,1341
1486,besorgen,1486,1736
1487,verhaftet,1487,1575
1488,gruppe,1488,1519
1489,gespielt,1489,1469
1490,eis,1490,1450
1491,ehemann,1491,2378
1492,schmerz,1492,2017
1493,gesund,1493,1218
1494,freiheit,1494,1224
1495,schwierigkeiten,1495,2110
1496,stimmen,1496,1420
1497,eier,1497,1599
1498,nachts,1498,1197
1499,gewusst,1499,1107
1500,verbrechen,1500,2264
1501,danken,1501,1665
1502,zufrieden,1502,1307
1503,nah,1503,1732
1504,worüber,1504,2031
1505,uh,1505,4212
1506,echte,1506,1614
1507,deal,1507,3743
1508,irgendwelche,1508,2241
1509,gefangen,1509,1921
1510,witze,1510,2223
1511,falle,1511,1716
1512,fleisch,1512,1462
1513,entlang,1513,1776
1514,erfolg,1514,1411
1515,gleichen,1515,1766
1516,männern,1516,1325
1517,martin,1517,1035
1518,hängen,1518,1445
1519,tötet,1519,2516
1520,maria,1520,692
1521,welchen,1521,1756
1522,bericht,1522,1509
1523,dean,1523,25366
1524,hielt,1524,1841
1525,anna,1525,860
1526,armen,1526,1329
1527,halb,1527,1210
1528,gewartet,1528,1603
1529,schreien,1529,1290
1530,prinzessin,1530,865
1531,spiele,1531,1734
1532,größte,1532,1447
1533,angebot,1533,1923
1534,see,1534,1081
1535,wünsche,1535,1134
1536,kostet,1536,1301
1537,bauen,1537,1352
1538,neuer,1538,1577
1539,schwanger,1539,1768
1540,trägt,1540,1649
1541,schätzchen,1541,3174
1542,clark,1542,2439
1543,schaut,1543,1378
1544,planeten,1544,3209
1545,taxi,1545,1063
1546,schließlich,1546,1439
1547,lied,1547,790
1548,schwierig,1548,1668
1549,deren,1549,1977
1550,ray,1550,2661
1551,versprechen,1551,1814
1552,mitten,1552,1309
1553,dorf,1553,944
1554,wind,1554,1066
1555,sprach,1555,1506
1556,rennen,1556,1678
1557,maul,1557,1361
1558,zufällig,1558,1573
1559,unseres,1559,1494
1560,seh,1560,1089
1561,freunden,1561,2026
1562,verdienen,1562,1891
1563,zeitung,1563,1359
1564,weißen,1564,1474
1565,daher,1565,1772
1566,polizist,1566,2121
1567,leise,1567,626
1568,träume,1568,1630
1569,genannt,1569,2057
1570,klingelt,1570,886
1571,meter,1571,1255
1572,einverstanden,1572,1637
1573,schläft,1573,1203
1574,geschlagen,1574,1937
1575,wochenende,1575,2079
1576,dauern,1576,2245
1577,fantastisch,1577,2718
1578,unternehmen,1578,2132
1579,verpasst,1579,2565
1580,wusstest,1580,2702
1581,beginnt,1581,1377
1582,bein,1582,1664
1583,schuss,1583,1111
1584,angriff,1584,1846
1585,unterhalten,1585,1705
1586,hut,1586,1343
1587,tiere,1587,1383
1588,beenden,1588,2731
1589,leiden,1589,1555
1590,unterschied,1590,1991
1591,maschine,1591,1394
1592,sowas,1592,2419
1593,kümmert,1593,1978
1594,robert,1594,1251
1595,brüder,1595,1676
1596,meer,1596,1131
1597,besteht,1597,1973
1598,lächerlich,1598,1727
1599,loch,1599,1925
1600,thomas,1600,1088
1601,ehren,1601,2143
1602,spreche,1602,1464
1603,fanden,1603,2174
1604,geändert,1604,2750
1605,reichen,1605,1680
1606,singt,1606,576
1607,quatsch,1607,825
1608,betrunken,1608,1952
1609,engel,1609,1517
1610,töte,1610,3212
1611,treten,1611,1695
1612,sahen,1612,1755
1613,schaden,1613,1943
1614,schätzen,1614,3091
1615,bücher,1615,1663
1616,bringst,1616,1723
1617,al,1617,4991
1618,besonderes,1618,1778
1619,eddie,1619,3084
1620,sorry,1620,1905
1621,schafft,1621,1855
1622,wand,1622,1427
1623,brechen,1623,2064
1624,bobby,1624,3178
1625,daniel,1625,2256
1626,bus,1626,1662
1627,fassen,1627,2007
1628,ecke,1628,1847
1629,beeil,1629,1667
1630,park,1630,2688
1631,jane,1631,4117
1632,dessen,1632,2006
1633,keinem,1633,1737
1634,nachgedacht,1634,2529
1635,worum,1635,2168
1636,ne,1636,674
1637,brücke,1637,1162
1638,eingeladen,1638,1554
1639,tommy,1639,3457
1640,aha,1640,721
1641,auftrag,1641,1306
1642,trifft,1642,1948
1643,mut,1643,1424
1644,irre,1644,1830
1645,ohren,1645,1516
1646,vorwärts,1646,1189
1647,haufen,1647,2579
1648,interesse,1648,1996
1649,flasche,1649,1478
1650,aufpassen,1650,1444
1651,frühstück,1651,1531
1652,gespräch,1652,1838
1653,befehle,1653,1548
1654,fang,1654,1774
1655,fahrt,1655,1217
1656,blöd,1656,1132
1657,entkommen,1657,2497
1658,au,1658,833
1659,rief,1659,2186
1660,hinaus,1660,1520
1661,red,1661,1976
1662,bombe,1662,1824
1663,blumen,1663,1305
1664,don,1664,3218
1665,haar,1665,1795
1666,konntest,1666,2766
1667,schwarze,1667,1759
1668,bekommst,1668,1827
1669,leer,1669,1490
1670,gelegenheit,1670,1648
1671,angetan,1671,3455
1672,sag's,1672,1539
1673,schwert,1673,4684
1674,neuigkeiten,1674,3541
1675,gebrochen,1675,2226
1676,fragt,1676,1340
1677,lüge,1677,1995
1678,tor,1678,1472
1679,druck,1679,2089
1680,wünschen,1680,1186
1681,verhalten,1681,2190
1682,gebt,1682,1484
1683,mitgebracht,1683,1333
1684,steig,1684,1425
1685,dach,1685,1684
1686,bilder,1686,1468
1687,lächeln,1687,1903
1688,weinen,1688,1514
1689,gebaut,1689,1777
1690,kosten,1690,1786
1691,grad,1691,1048
1692,energie,1692,2735
1693,patienten,1693,2840
1694,mitkommen,1694,1410
1695,verantwortung,1695,1467
1696,zweiten,1696,1626
1697,freuen,1697,1171
1698,gehirn,1698,2235
1699,system,1699,2464
1700,hasst,1700,3229
1701,fragte,1701,1906
1702,verbringen,1702,2636
1703,claire,1703,3974
1704,gestellt,1704,1852
1705,nutzen,1705,2505
1706,mannes,1706,2085
1707,is,1707,460
1708,wahnsinn,1708,1400
1709,traf,1709,2044
1710,my,1710,1044
1711,eigenes,1711,2019
1712,lösung,1712,2045
1713,zeitpunkt,1713,2786
1714,schloss,1714,1067
1715,zeige,1715,1611
1716,offenbar,1716,2151
1717,jagen,1717,2011
1718,keller,1718,1173
1719,schmerzen,1719,1974
1720,geschlossen,1720,1784
1721,gemeint,1721,1550
1722,pause,1722,2052
1723,city,1723,4495
1724,seufzt,1724,1529
1725,folge,1725,3124
1726,rauf,1726,1442
1727,tier,1727,1296
1728,knast,1728,2211
1729,schwanz,1729,2425
1730,operation,1730,2023
1731,heilige,1731,1764
1732,erklärt,1732,2119
1733,weiße,1733,1796
1734,vorhin,1734,1587
1735,dankbar,1735,2014
1736,fiel,1736,1752
1737,ernsthaft,1737,3820
1738,club,1738,3350
1739,rose,1739,1580
1740,hintern,1740,2421
1741,baum,1741,1628
1742,verdammter,1742,2502
1743,schickt,1743,1636
1744,wart,1744,1540
1745,lehrer,1745,1091
1746,held,1746,1817
1747,roger,1747,2944
1748,besseres,1748,1822
1749,tote,1749,1741
1750,gewalt,1750,2087
1751,gehalten,1751,1975
1752,dorthin,1752,2118
1753,hoffen,1753,1979
1754,thema,1754,1677
1755,bessere,1755,2106
1756,kate,1756,5543
1757,nachmittag,1757,1627
1758,me,1758,1000
1759,fräulein,1759,488
1760,flug,1760,1989
1761,taten,1761,2255
1762,entschuldigt,1762,2317
1763,stein,1763,1659
1764,prima,1764,1538
1765,gelaufen,1765,2331
1766,luke,1766,5494
1767,eurem,1767,1946
1768,doc,1768,3857
1769,wahre,1769,2620
1770,mami,1770,1386
1771,oma,1771,969
1772,sprichst,1772,2108
1773,beweis,1773,2525
1774,liebes,1774,1765
1775,karten,1775,1761
1776,kugel,1776,2333
1777,isst,1777,1930
1778,mach's,1778,1525
1779,schwarzen,1779,1911
1780,größer,1780,2055
1781,daraus,1781,2086
1782,gilt,1782,1511
1783,rom,1783,1753
1784,hose,1784,1909
1785,funktionieren,1785,3759
1786,atmen,1786,1675
1787,bad,1787,1406
1788,sprich,1788,2114
1789,risiko,1789,2734
1790,amerikaner,1790,1187
1791,vogel,1791,1501
1792,schaffst,1792,2123
1793,sommer,1793,1396
1794,urlaub,1794,1164
1795,steigen,1795,1687
1796,steve,1796,4636
1797,hat's,1797,1249
1798,mädels,1798,2483
1799,erreicht,1799,1833
1800,fisch,1800,1595
1801,halbe,1801,1407
1802,rachel,1802,5043
1803,welchem,1803,1870
1804,wichser,1804,1823
1805,erfahrung,1805,2098
1806,lautet,1806,2447
1807,einzigen,1807,2258
1808,prinz,1808,1201
1809,'nem,1809,1345
1810,gewissen,1810,1473
1811,runde,1811,2134
1812,verschwindet,1812,2196
1813,pläne,1813,1917
1814,katze,1814,2053
1815,geschieht,1815,1856
1816,brauchte,1816,2694
1817,nachdenken,1817,2385
1818,koffer,1818,1117
1819,erschießen,1819,1690
1820,mistkerl,1820,3225
1821,hinterlassen,1821,3002
1822,gezeigt,1822,2206
1823,behandelt,1823,2159
1824,erstes,1824,2496
1825,getrunken,1825,1657
1826,drüber,1826,1797
1827,nee,1827,363
1828,dringend,1828,1443
1829,hieß,1829,1534
1830,überlegen,1830,1605
1831,anscheinend,1831,3401
1832,überprüfen,1832,3251
1833,fluss,1833,1717
1834,date,1834,7200
1835,b,1835,1617
1836,vollkommen,1836,2126
1837,längst,1837,1191
1838,geplant,1838,2825
1839,ner,1839,1274
1840,stören,1840,1518
1841,idioten,1841,2013
1842,soldat,1842,1106
1843,england,1843,1239
1844,hunde,1844,1715
1845,zeugen,1845,2311
1846,versteh,1846,1312
1847,walter,1847,1282
1848,legt,1848,1655
1849,natur,1849,1714
1850,gingen,1850,2003
1851,emily,1851,3294
1852,dürfte,1852,1890
1853,großvater,1853,1413
1854,rechte,1854,1803
1855,küssen,1855,1654
1856,erlaubt,1856,1583
1857,san,1857,2884
1858,fängt,1858,1773
1859,lager,1859,1059
1860,kunden,1860,2409
1861,schlechter,1861,2189
1862,reihe,1862,1984
1863,füße,1863,1791
1864,washington,1864,2576
1865,dan,1865,3757
1866,pferde,1866,1402
1867,louis,1867,2542
1868,verfolgt,1868,2443
1869,morgens,1869,1880
1870,kapiert,1870,2238
1871,geschossen,1871,1941
1872,junger,1872,1582
1873,solchen,1873,1623
1874,einiges,1874,2292
1875,vertraut,1875,2547
1876,restaurant,1876,2978
1877,verlangt,1877,2027
1878,strand,1878,1754
1879,normalerweise,1879,3375
1880,beruhigen,1880,2347
1881,autos,1881,2180
1882,arthur,1882,2597
1883,netter,1883,2335
1884,gäste,1884,1253
1885,van,1885,2139
1886,polizisten,1886,2721
1887,mindestens,1887,1757
1888,bat,1888,2267
1889,gelogen,1889,2559
1890,entdeckt,1890,2154
1891,chris,1891,1922
1892,szene,1892,1512
1893,radio,1893,1261
1894,sprache,1894,1286
1895,schwarz,1895,1697
1896,aufgeben,1896,2285
1897,womit,1897,2115
1898,zufall,1898,1780
1899,wunsch,1899,1353
1900,weiteren,1900,2790
1901,schlägt,1901,1508
1902,fick,1902,3011
1903,geschichten,1903,2455
1904,jason,1904,2524
1905,ma,1905,2028
1906,fern,1906,2722
1907,streit,1907,2594
1908,wahnsinnig,1908,1272
1909,stehst,1909,2076
1910,rot,1910,1586
1911,labor,1911,3952
1912,deutsche,1912,681
1913,einigen,1913,2137
1914,fair,1914,3420
1915,rache,1915,2845
1916,farbe,1916,1950
1917,zustand,1917,2144
1918,kapitän,1918,1247
1919,eh,1919,911
1920,riecht,1920,1897
1921,andy,1921,5187
1922,ms,1922,8092
1923,kurs,1923,2286
1924,garten,1924,1412
1925,versuchte,1925,2947
1926,abgesehen,1926,4078
1927,geschäfte,1927,2396
1928,robin,1928,2942
1929,schmeckt,1929,1433
1930,chuck,1930,12178
1931,scherz,1931,2169
1932,wirkt,1932,2297
1933,ähnlich,1933,2074
1934,meilen,1934,2647
1935,angegriffen,1935,4170
1936,laura,1936,2155
1937,besprechen,1937,1902
1938,ryan,1938,3163
1939,stehlen,1939,2663
1940,beruhige,1940,2400
1941,gang,1941,2219
1942,seitdem,1942,2242
1943,geschah,1943,2394
1944,carter,1944,4880
1945,erzählte,1945,2387
1946,erwähnt,1946,4239
1947,woran,1947,2116
1948,reisen,1948,1738
1949,college,1949,5940
1950,mister,1950,2310
1951,nette,1951,2541
1952,irgendjemand,1952,3169
1953,frankreich,1953,1151
1954,kuchen,1954,2091
1955,jake,1955,17876
1956,nerven,1956,1658
1957,dienst,1957,1589
1958,bürgermeister,1958,2005
1959,vertrag,1959,1858
1960,folgt,1960,2632
1961,wenn's,1961,1300
1962,knie,1962,2281
1963,durcheinander,1963,1313
1964,lauter,1964,1026
1965,langweilig,1965,1874
1966,zählt,1966,2253
1967,nachher,1967,1449
1968,such,1968,1504
1969,langer,1969,2645
1970,ted,1970,6689
1971,wache,1971,1932
1972,erinnerung,1972,2554
1973,hinein,1973,1503
1974,lch,1974,1322
1975,überzeugt,1975,2182
1976,vorbereitet,1976,2153
1977,zweifel,1977,2349
1978,commander,1978,5711
1979,aufstehen,1979,1549
1980,joey,1980,5110
1981,geblieben,1981,1513
1982,test,1982,2178
1983,stört,1983,1853
1984,weshalb,1984,2741
1985,fragst,1985,2355
1986,anzug,1986,2595
1987,zweimal,1987,1821
1988,amanda,1988,7229
1989,bemerkt,1989,2818
1990,schutz,1990,2361
1991,verfolgen,1991,3444
1992,arbeitest,1992,2907
1993,termin,1993,1918
1994,pflicht,1994,1767
1995,verlangen,1995,2145
1996,wichtiger,1996,2070
1997,bösen,1997,2568
1998,wurdest,1998,5448
1999,karriere,1999,2499
2000,direktor,2000,1150
2001,schulden,2001,1809
2002,spannende,2002,715
2003,erzähle,2003,2318
2004,ziehe,2004,2234
2005,trink,2005,1633
2006,e,2006,2175
2007,entführt,2007,2723
2008,milch,2008,1459
2009,griff,2009,2449
2010,dadurch,2010,2749
2011,pfund,2011,2275
2012,scott,2012,3292
2013,sieg,2013,1639
2014,gefeuert,2014,4932
2015,lösen,2015,2466
2016,dreck,2016,1845
2017,kevin,2017,2986
2018,wesen,2018,2406
2019,fass,2019,1794
2020,klug,2020,2374
2021,großmutter,2021,1927
2022,akte,2022,3000
2023,schwach,2023,2413
2024,leichen,2024,2550
2025,stock,2025,1779
2026,norden,2026,2430
2027,fährst,2027,1602
2028,suchst,2028,2260
2029,grenze,2029,1584
2030,hassen,2030,3356
2031,million,2031,2216
2032,außerhalb,2032,2956
2033,pistole,2033,1945
2034,übersetzung,2034,9138
2035,umsonst,2035,1789
2036,woanders,2036,2059
2037,überlebt,2037,2607
2038,schreibt,2038,1379
2039,beeilen,2039,1913
2040,bravo,2040,1037
2041,abholen,2041,1885
2042,verhindern,2042,2410
2043,gentlemen,2043,2453
2044,blödsinn,2044,1701
2045,wachen,2045,2090
2046,entlassen,2046,2295
2047,scheinen,2047,2732
2048,unschuldig,2048,2545
2049,hexe,2049,2687
2050,lois,2050,6071
2051,schande,2051,2407
2052,knochen,2052,3078
2053,schaffe,2053,2673
2054,regen,2054,1651
2055,form,2055,2340
2056,kuss,2056,1807
2057,geglaubt,2057,2128
2058,officer,2058,10449
2059,erklärung,2059,2259
2060,deutschen,2060,419
2061,erinnerungen,2061,2648
2062,präsidenten,2062,3617
2063,feinde,2063,2270
2064,selbstverständlich,2064,1453
2065,helft,2065,2302
2066,warm,2066,1742
2067,verflucht,2067,2932
2068,schatten,2068,2667
2069,fuck,2069,1866
2070,rauchen,2070,1647
2071,dunkel,2071,1857
2072,geheiratet,2072,1955
2073,barry,2073,1430
2074,jerry,2074,3156
2075,kochen,2075,1867
2076,gebrauchen,2076,2412
2077,nirgendwo,2077,3252
2078,alice,2078,4639
2079,aufmerksamkeit,2079,3079
2080,enden,2080,3298
2081,voraus,2081,1722
2082,gäbe,2082,2602
2083,neulich,2083,2229
2084,braut,2084,1709
2085,geheimnisse,2085,3590
2086,blöde,2086,1726
2087,dick,2087,1763
2088,mond,2088,1806
2089,handeln,2089,2291
2090,merken,2090,1564
2091,dreh,2091,2040
2092,einfacher,2092,2646
2093,video,2093,4205
2094,pete,2094,7124
2095,müssten,2095,2261
2096,opa,2096,950
2097,desto,2097,2613
2098,street,2098,4236
2099,kontrollieren,2099,3214
2100,verboten,2100,1321
2101,peinlich,2101,1895
2102,einsatz,2102,2243
2103,satt,2103,2548
2104,kunst,2104,1558
2105,kollegen,2105,1481
2106,englisch,2106,1061
2107,flughafen,2107,2227
2108,gebraucht,2108,2313
2109,schick,2109,1953
2110,dennoch,2110,3307
2111,ergibt,2111,3930
2112,lhnen,2112,1220
2113,big,2113,3053
2114,william,2114,3643
2115,schweigen,2115,2056
2116,raten,2116,2463
2117,it,2117,978
2118,stuhl,2118,2298
2119,grab,2119,2051
2120,fliegt,2120,1862
2121,freitag,2121,2514
2122,fühlte,2122,2563
2123,hingehen,2123,2778
2124,seiten,2124,2140
2125,tim,2125,2210
2126,beendet,2126,2832
2127,liebte,2127,2380
2128,bieten,2128,2350
2129,zähne,2129,2193
2130,sterbe,2130,2733
2131,kräfte,2131,3487
2132,bester,2132,2166
2133,panik,2133,2555
2134,freundlich,2134,1961
2135,daten,2135,4596
2136,klopfen,2136,1060
2137,herzlichen,2137,2194
2138,lily,2138,10733
2139,gezogen,2139,2917
2140,ed,2140,7410
2141,high,2141,4866
2142,tatsache,2142,3736
2143,toller,2143,2669
2144,fuhr,2144,2239
2145,verlässt,2145,2788
2146,trage,2146,2678
2147,ebenso,2147,2662
2148,trottel,2148,2510
2149,solltet,2149,3314
2150,saß,2150,2306
2151,theater,2151,1045
2152,vergeben,2152,2604
2153,dreht,2153,2315
2154,hure,2154,2755
2155,schicke,2155,2478
2156,gast,2156,1610
2157,krankheit,2157,2560
2158,bestes,2158,3313
2159,mühe,2159,2043
2160,enttäuscht,2160,2498
2161,chief,2161,9413
2162,tritt,2162,2519
2163,vincent,2163,3754
2164,einander,2164,3240
2165,annehmen,2165,2431
2166,trotz,2166,2000
2167,wählen,2167,3300
2168,begann,2168,2329
2169,erlauben,2169,1775
2170,zählen,2170,2605
2171,zurückkommen,2171,3171
2172,signal,2172,2670
2173,blind,2173,2077
2174,behandeln,2174,3103
2175,stärker,2175,2837
2176,schnappen,2176,3895
2177,botschaft,2177,1873
2178,ausgehen,2178,3781
2179,beobachtet,2179,2867
2180,star,2180,3368
2181,genießen,2181,3158
2182,klappt,2182,1962
2183,mochte,2183,2792
2184,st,2184,1888
2185,ohr,2185,2322
